,netcharge,netural,gravy,molecularweight,neg,pos,hphobic,instability,pI,aromaticity
2047,-1.358308773,0.310126582,1.094303797,16151.1258,0.044303797,0.050632911,0.594936709,34.19367089,6.016540527,0.094936709
2048,-26.98697344,0.285,-0.868,22472.1426,0.225,0.115,0.375,55.3,4.291809082,0.075
2049,3.993154888,0.299424184,0.369865643,57772.0262,0.076775432,0.09596929,0.527831094,30.23360845,8.532775879,0.097888676
2050,-17.30311246,0.267935578,-0.509516837,77403.7769,0.150805271,0.143484627,0.437774524,37.9170571,5.407897949,0.105417277
2051,-1.781553523,0.339737108,-0.567239636,111682.8386,0.110212336,0.127401416,0.422649141,49.69819009,6.72088623,0.079878665
2052,-6.944857168,0.229268293,-0.357560976,23292.2852,0.16097561,0.156097561,0.453658537,43.60390244,5.418762207,0.092682927
2053,-14.28313029,0.257142857,-0.036571429,18836.8639,0.154285714,0.085714286,0.502857143,31.66514286,4.350524902,0.074285714
2054,5.954138339,0.233333333,-0.860833333,14236.1225,0.125,0.216666667,0.425,52.75166667,9.73626709,0.083333333
2055,10.15121685,0.300900901,-0.296396396,62730.0138,0.104504505,0.154954955,0.43963964,33.72704505,8.965148926,0.102702703
2056,-19.87848343,0.29787234,-0.192671395,46864.4431,0.139479905,0.108747045,0.453900709,39.53073286,4.797424316,0.092198582
2057,4.903363393,0.273755656,-0.158144796,51146.4257,0.085972851,0.131221719,0.509049774,38.32307692,8.769104004,0.119909502
2058,16.34437791,0.325062035,-0.071960298,45523.1585,0.074441687,0.138957816,0.461538462,31.81042184,9.528991699,0.086848635
2059,-104.2639741,0.320574163,-0.590789474,94733.6484,0.205741627,0.094497608,0.379186603,43.61949761,4.184875488,0.072966507
2060,-2.899748558,0.269607843,-0.332352941,23294.6164,0.137254902,0.156862745,0.43627451,46.18921569,6.163269043,0.073529412
2061,8.758358824,0.295081967,-0.702459016,14759.8298,0.090163934,0.18852459,0.426229508,32.82622951,9.894958496,0.131147541
2062,-15.07148188,0.298449612,-0.375775194,58546.4161,0.124031008,0.124031008,0.453488372,45.55100775,5.477600098,0.089147287
2063,-10.29808106,0.284210526,-0.142105263,21266.8216,0.152631579,0.110526316,0.452631579,31.96631579,4.680480957,0.084210526
2064,-8.631962854,0.22027972,-0.321328671,33148.6844,0.157342657,0.160839161,0.461538462,43.7965035,5.599304199,0.094405594
2065,4.348042843,0.299295775,-0.913380282,31672.9598,0.147887324,0.193661972,0.35915493,49.64190141,9.113220215,0.028169014
2066,8.031545495,0.307692308,-0.287019231,23318.6956,0.100961538,0.168269231,0.423076923,35.91634615,9.541320801,0.072115385
2067,12.46487465,0.287878788,-0.165151515,14557.9794,0.090909091,0.189393939,0.431818182,19.31439394,10.02606201,0.03030303
2068,-11.90509182,0.297471759,-0.739214632,213583.6861,0.160301237,0.166756321,0.375470683,41.00651963,6.187805176,0.065088757
2069,1.843840571,0.425925926,-0.392592593,11534.7595,0.092592593,0.148148148,0.333333333,32.03611111,8.770080566,0.074074074
2070,-112.1699848,0.244585987,-0.794140127,92032.7072,0.249681529,0.122292994,0.38343949,47.03057325,4.276916504,0.095541401
2071,-4.528836105,0.338603426,-0.499341238,84379.0056,0.106719368,0.127799736,0.42687747,52.27932806,6.445129395,0.089591568
2072,-1.073107927,0.267605634,-0.324647887,16200.2936,0.11971831,0.147887324,0.464788732,29.21408451,6.498352051,0.11971831
2073,-7.805396561,0.322822823,-0.251201201,74586.4307,0.117117117,0.133633634,0.426426426,40.72133634,6.153991699,0.082582583
2074,11.78561782,0.300330033,-0.249174917,33445.8865,0.095709571,0.145214521,0.458745875,35.71023102,9.851135254,0.059405941
2075,5.13728303,0.210191083,-0.086942675,37197.5299,0.085987261,0.159235669,0.544585987,42.86085987,8.691711426,0.191082803
2076,-22.20200102,0.397379913,-0.580494905,75585.8528,0.120815138,0.107714702,0.374090247,44.5279476,5.08807373,0.065502183
2077,-17.09584694,0.277867528,-0.279321486,70611.5223,0.135702746,0.13085622,0.455573506,45.27416801,5.412902832,0.079159935
2078,6.655855699,0.294964029,-0.751798561,15693.6232,0.107913669,0.172661871,0.424460432,43.43093525,9.480773926,0.064748201
2079,-5.301239648,0.321626617,-0.27818854,59900.0198,0.11090573,0.125693161,0.441774492,36.49484288,6.182556152,0.090573013
2080,-10.74297428,0.291044776,-0.213557214,91628.5796,0.126865672,0.13681592,0.445273632,37.59527363,5.973937988,0.097014925
2081,-4.591640695,0.258555133,-0.753231939,30719.0203,0.155893536,0.174904943,0.410646388,39.98144487,6.084899902,0.117870722
2082,-5.606993427,0.247191011,-0.214606742,29920.0466,0.134831461,0.149812734,0.468164794,37.99213483,5.932556152,0.08988764
2083,12.66708687,0.245454545,-0.736363636,13124.2661,0.090909091,0.227272727,0.436363636,44.36363636,10.13470459,0.118181818
2084,1.017862717,0.323076923,0.508461538,57264.2569,0.057692308,0.073076923,0.546153846,37.52948077,7.498474121,0.134615385
2085,13.8736894,0.216129032,-0.811290323,36277.3564,0.151612903,0.209677419,0.422580645,43.40290323,9.451599121,0.093548387
2086,-3.063448543,0.275482094,-0.469421488,83194.0192,0.144628099,0.161157025,0.418732782,41.85705234,6.503356934,0.071625344
2087,-9.612084583,0.289915966,-0.472829132,81395.2773,0.147058824,0.147058824,0.415966387,46.24960784,5.72076416,0.102240896
2088,10.77799931,0.293172691,0.010843373,27904.0548,0.092369478,0.148594378,0.465863454,27.31369478,9.695007324,0.080321285
2089,7.345458973,0.310035842,-0.129749104,62943.1109,0.086021505,0.134408602,0.46953405,60.38913978,8.901184082,0.103942652
2090,16.00209713,0.281355932,0.298644068,32883.5208,0.050847458,0.125423729,0.542372881,44.2640678,9.889343262,0.108474576
2091,2.8670762,0.407894737,-0.315789474,40690.8442,0.076315789,0.094736842,0.421052632,36.60289474,8.651916504,0.089473684
2092,12.34307637,0.278106509,-0.623816568,78534.7182,0.133136095,0.180473373,0.408284024,34.95816568,8.903503418,0.096153846
2093,-35.48256116,0.299607843,-0.431137255,142265.5825,0.148235294,0.135686275,0.416470588,43.57256471,5.274108887,0.072941176
2094,5.059922306,0.326949384,-0.203556772,82903.2007,0.102599179,0.132694938,0.437756498,43.61957592,8.319763184,0.079343365
2095,-17.43378166,0.310240964,-0.515261044,226004.0731,0.136044177,0.148594378,0.405120482,46.48577309,6.188171387,0.082831325
2096,-1.400269443,0.342105263,-0.713815789,17546.7111,0.138157895,0.138157895,0.381578947,55.18098684,5.895080566,0.059210526
2097,0.847023702,0.269230769,-0.295604396,21488.5305,0.131868132,0.159340659,0.43956044,31.75989011,7.693664551,0.131868132
2098,-25.48099775,0.270422535,-0.528450704,40513.9437,0.183098592,0.14084507,0.405633803,41.68143662,4.760070801,0.078873239
2099,-3.947189231,0.280155642,-0.216731518,28460.1776,0.13618677,0.143968872,0.439688716,28.91906615,5.913879395,0.073929961
2100,-10.92490802,0.354094579,-0.691464821,98979.0436,0.115340254,0.133794694,0.396770473,48.22296424,6.146911621,0.06805075
2101,3.957456673,0.358024691,-0.510493827,36299.6229,0.114197531,0.141975309,0.385802469,37.70679012,8.85345459,0.061728395
2102,-25.09606862,0.314741036,-0.276494024,85776.3863,0.124833997,0.111553785,0.448871182,38.06721116,5.106872559,0.099601594
2103,-3.378493586,0.283687943,-0.610638298,15605.2651,0.170212766,0.156028369,0.390070922,46.7070922,5.302062988,0.056737589
2104,-5.616369033,0.293515358,0.108191126,32976.2727,0.105802048,0.119453925,0.481228669,26.67440273,5.913757324,0.126279863
2105,16.05866097,0.29787234,-1.002553191,26815.0631,0.123404255,0.217021277,0.361702128,42.7293617,9.849060059,0.072340426
2106,1.077614347,0.264423077,-0.000240385,44102.1756,0.120192308,0.137019231,0.478365385,18.18653846,7.769592285,0.0625
2107,-9.399929529,0.24015748,-1.098031496,29431.4471,0.224409449,0.188976378,0.346456693,53.50358268,5.09564209,0.070866142
2108,-19.63121436,0.296918768,-0.250140056,41085.0736,0.142857143,0.114845938,0.445378151,39.09445378,4.858459473,0.1232493
2109,-11.24453107,0.286486486,-0.324864865,21427.2161,0.145945946,0.102702703,0.464864865,43.79848649,4.632385254,0.102702703
2110,-15.28903952,0.267326733,-0.351980198,23097.0611,0.178217822,0.113861386,0.440594059,43.16237624,4.534484863,0.084158416
2111,-12.44029139,0.330275229,-0.699449541,61878.3442,0.163302752,0.159633028,0.346788991,51.27431193,5.549743652,0.033027523
2112,-47.16197371,0.295711061,-0.529119639,102213.5041,0.176072235,0.136568849,0.391647856,41.73352144,4.858947754,0.064334086
2113,-13.72118365,0.289871944,-0.326542491,94917.2664,0.135040745,0.139697322,0.435389988,38.71281723,5.801330566,0.069848661
2114,5.716086676,0.376278119,-0.696114519,53296.2695,0.120654397,0.139059305,0.36400818,42.12269939,8.589660645,0.036809816
2115,-15.86484359,0.356347439,-0.885077951,50978.8638,0.140311804,0.142538976,0.360801782,49.43164811,5.511535645,0.064587973
2116,-8.309527914,0.299741602,-0.255684755,87664.0759,0.120155039,0.126614987,0.453488372,46.65042636,5.962341309,0.099483204
2117,-0.94775241,0.30877193,-0.262105263,31014.7128,0.119298246,0.136842105,0.435087719,36.04315789,6.609558105,0.063157895
2118,2.823499413,0.263581489,-0.265392354,57509.5353,0.120724346,0.154929577,0.460764588,49.12957746,8.057922363,0.118712274
2119,-4.557657342,0.31773399,-0.283497537,45998.8655,0.115763547,0.130541872,0.435960591,42.02046798,6.142272949,0.103448276
2120,-6.190039881,0.314705882,-0.190588235,38854.197,0.120588235,0.114705882,0.45,48.69676471,5.423522949,0.091176471
2121,-1.220065544,0.315614618,-0.267774086,34165.3253,0.119601329,0.126245847,0.438538206,46.520299,6.34564209,0.109634551
2122,-13.18502035,0.31443299,-0.66443299,22727.3255,0.18556701,0.134020619,0.365979381,45.76752577,4.702209473,0.056701031
2123,-12.81033777,0.309375,-0.13375,36332.9176,0.11875,0.103125,0.46875,27.88503125,4.971008301,0.1125
2124,-7.791454256,0.315186246,-0.418624642,39294.9129,0.128939828,0.128939828,0.426934097,38.69885387,5.550109863,0.097421203
2125,-8.305835172,0.246153846,0.014358974,21449.3014,0.138461538,0.107692308,0.507692308,34.30205128,4.846618652,0.102564103
2126,-5.215890514,0.314516129,-0.267741935,14005.603,0.137096774,0.120967742,0.427419355,22.54919355,5.093688965,0.10483871
2127,29.34564351,0.295536791,-0.334620024,96892.1439,0.096501809,0.168878166,0.439083233,39.57961399,9.38079834,0.090470446
2128,7.754407058,0.29787234,-0.433333333,16108.4998,0.092198582,0.170212766,0.439716312,44.42624113,9.776916504,0.078014184
2129,-1.506964942,0.324013158,-0.2125,65924.8443,0.113486842,0.129934211,0.432565789,38.19868421,6.654724121,0.069078947
2130,-9.884030111,0.27755102,-0.725306122,28540.6908,0.163265306,0.151020408,0.408163265,63.5755102,5.24810791,0.089795918
2131,-29.6693355,0.319607843,-0.211633987,174830.6165,0.123529412,0.124183007,0.432679739,40.77643791,5.595153809,0.109803922
2132,-0.848155761,0.248427673,-0.690251572,37034.8466,0.150943396,0.169811321,0.43081761,42.91449686,6.68951416,0.088050314
2133,18.88325267,0.370588235,-0.871568627,57679.924,0.088235294,0.154901961,0.38627451,55.07511765,9.567321777,0.078431373
2134,-10.37084816,0.310638298,-0.335319149,54163.257,0.127659574,0.131914894,0.429787234,51.52914894,5.67755127,0.087234043
2135,-31.17089067,0.315286624,-1.049363057,36519.3202,0.207006369,0.117834395,0.359872611,41.45544586,4.350646973,0.092356688
2136,-10.59599978,0.314121037,-0.651873199,40024.522,0.146974063,0.144092219,0.39481268,47.14469741,5.442687988,0.07204611
2137,12.59590208,0.278458844,-0.341330998,64261.379,0.129597198,0.171628722,0.420315236,35.0591944,9.161071777,0.064798599
2138,-9.965192171,0.303370787,-0.700898876,51893.7085,0.130337079,0.143820225,0.42247191,55.53555056,5.877868652,0.114606742
2139,-26.09576071,0.308809293,-0.252758955,119420.3995,0.130687318,0.129719264,0.430784124,39.3628364,5.508972168,0.108422072
2140,-3.799897707,0.2960199,0.093034826,41730.1329,0.104477612,0.114427861,0.485074627,25.09104478,6.100402832,0.052238806
2141,-2.005995643,0.348365276,-0.336076663,101028.8631,0.113866967,0.130777903,0.406989853,43.55932356,6.669494629,0.084554679
2142,0.756860882,0.225490196,0.032352941,12060.8096,0.117647059,0.156862745,0.5,24.14509804,7.825012207,0.176470588
2143,-9.854672376,0.273214286,-0.133571429,63564.7986,0.114285714,0.128571429,0.483928571,36.977875,5.953186035,0.1125
2144,-41.29876737,0.3289987,-0.897919376,86140.3509,0.192457737,0.152145644,0.326397919,52.85929779,4.919494629,0.026007802
2145,-6.988066106,0.278481013,-0.936708861,37096.4413,0.17721519,0.174050633,0.370253165,65.7446519,5.597106934,0.088607595
2146,15.85344335,0.287878788,-0.536868687,22384.5551,0.116161616,0.217171717,0.378787879,43.68333333,9.890686035,0.050505051
2147,5.696846131,0.334572491,-0.846096654,30274.6406,0.126394052,0.156133829,0.382899628,42.09182156,9.185119629,0.066914498
2148,7.700090892,0.244541485,-0.840611354,26732.2779,0.131004367,0.174672489,0.449781659,50.76384279,9.385803223,0.11790393
2149,-11.87282303,0.261845387,-0.335162095,45391.1287,0.149625935,0.137157107,0.451371571,31.33119701,5.229553223,0.097256858
2150,-0.913672672,0.269326683,0.634912718,45042.4913,0.057356608,0.072319202,0.600997506,36.60907731,6.650695801,0.152119701
2151,4.583528486,0.333333333,0.023589744,21979.0729,0.076923077,0.107692308,0.482051282,40.01338462,9.276550293,0.117948718
2152,-3.229498671,0.347490347,-0.173359073,28995.289,0.092664093,0.092664093,0.467181467,43.91200772,5.671203613,0.127413127
2153,-1.251654623,0.315789474,-0.285672515,37507.2253,0.122807018,0.128654971,0.432748538,36.94093567,6.377624512,0.058479532
2154,1.0295956,0.301767677,-0.330429293,89278.296,0.126262626,0.148989899,0.422979798,43.46921717,7.237365723,0.083333333
2155,-4.519270732,0.336601307,-0.533660131,69466.6159,0.12254902,0.132352941,0.408496732,45.36715686,6.181213379,0.086601307
2156,-12.18652498,0.263414634,-0.401463415,71506.9063,0.13495935,0.138211382,0.463414634,49.79300813,5.688293457,0.099186992
2157,-14.82321064,0.313304721,-0.200858369,51255.7553,0.14806867,0.130901288,0.407725322,43.0444206,5.139221191,0.045064378
2158,1.012120006,0.309803922,0.509607843,56099.9034,0.078431373,0.092156863,0.519607843,48.82021569,7.602722168,0.101960784
2159,-7.171297702,0.292517007,0.344217687,65688.1395,0.085034014,0.096938776,0.525510204,38.60156463,6.031677246,0.120748299
2160,-6.994857529,0.344615385,-0.474769231,36049.1779,0.126153846,0.123076923,0.406153846,40.06618462,5.514953613,0.086153846
2161,-21.39187319,0.326996198,-0.308998733,88594.6287,0.129277567,0.130544994,0.413181242,36.48087452,5.532653809,0.096324461
2162,10.97002177,0.254416961,0.004946996,31983.9365,0.09540636,0.151943463,0.498233216,50.26325088,10.06878662,0.070671378
2163,-17.46497702,0.314009662,-0.258615137,68195.1477,0.130434783,0.120772947,0.434782609,37.41207729,5.247131348,0.08373591
2164,4.22735828,0.33255814,-0.525813953,48778.5101,0.120930233,0.148837209,0.397674419,40.36604651,8.710998535,0.074418605
2165,-5.779432379,0.266447368,-0.275657895,33464.3078,0.134868421,0.131578947,0.467105263,24.30236842,5.534240723,0.095394737
2166,-8.172378198,0.284552846,-0.153252033,27128.604,0.134146341,0.117886179,0.463414634,30.03333333,5.085998535,0.093495935
2167,-13.9650954,0.346961326,-0.712375691,100786.9448,0.129281768,0.119337017,0.40441989,60.81504972,5.346374512,0.062983425
2168,9.748639453,0.283898305,0.258898305,26964.1417,0.042372881,0.097457627,0.576271186,38.98610169,9.614318848,0.161016949
2169,-8.205434709,0.35862069,-0.599310345,15952.3415,0.131034483,0.096551724,0.413793103,33.53172414,4.749450684,0.096551724
2170,-6.045219855,0.303418803,-0.709401709,26965.0566,0.166666667,0.162393162,0.367521368,44.95004274,5.528625488,0.076923077
2171,0.459886403,0.308695652,0.146956522,51642.9213,0.073913043,0.1,0.517391304,43.77982609,7.153015137,0.136956522
2172,-6.669314488,0.277894737,-0.460421053,53891.4828,0.145263158,0.149473684,0.427368421,37.22568421,5.854064941,0.075789474
2173,-25.34756012,0.193069307,-1.246039604,23866.8134,0.277227723,0.158415842,0.371287129,38.87579208,4.340881348,0.103960396
2174,7.111102941,0.295212766,-0.290425532,42208.9799,0.122340426,0.159574468,0.42287234,30.08031915,8.93170166,0.074468085
2175,-17.54368583,0.336134454,-0.698439376,94505.7039,0.128451381,0.130852341,0.404561825,49.56618247,5.65411377,0.078031212
2176,11.79420137,0.374269006,-0.760818713,19573.143,0.105263158,0.198830409,0.321637427,44.76081871,9.392028809,0.093567251
2177,-8.651035254,0.331730769,-0.258413462,45871.0975,0.122596154,0.125,0.420673077,45.98245192,5.616516113,0.079326923
2178,-4.192545837,0.312320917,-0.578223496,39700.3288,0.140401146,0.169054441,0.378223496,48.59799427,6.320617676,0.063037249
2179,-3.824636347,0.298932384,-0.244483986,33624.3549,0.117437722,0.131672598,0.451957295,46.4516726,6.078430176,0.128113879
2180,-5.487219428,0.355029586,-0.307100592,19319.9294,0.124260355,0.094674556,0.426035503,60.02307692,4.716491699,0.071005917
2181,-3.547376151,0.31865285,-0.260880829,44665.6066,0.10880829,0.126943005,0.445595855,37.44225389,6.271911621,0.113989637
2182,6.693241932,0.256281407,0.078894472,22535.0573,0.105527638,0.150753769,0.487437186,26.88190955,9.496765137,0.100502513
2183,-4.033465764,0.347826087,-0.931969309,44630.8041,0.16112532,0.163682864,0.327365729,49.60537084,5.973205566,0.051150895
2184,2.768792013,0.261146497,0.531847134,18583.6325,0.070063694,0.108280255,0.560509554,23.31343949,9.125427246,0.171974522
2185,-34.95918695,0.3671875,-0.307421875,57057.5913,0.125,0.068359375,0.439453125,37.24457031,4.291564941,0.123046875
2186,-5.667606927,0.308259587,-0.100147493,77819.2451,0.101769912,0.122418879,0.467551622,38.50117994,6.317932129,0.109144543
2187,-8.738257782,0.28606357,-0.449551752,139556.718,0.136919315,0.153219234,0.423797881,45.90741646,6.32598877,0.079869601
2188,-8.600398578,0.293165468,-0.101438849,60448.6061,0.133093525,0.134892086,0.438848921,39.14100719,5.720397949,0.039568345
2189,8.973302345,0.280632411,-0.863241107,29397.0363,0.150197628,0.205533597,0.363636364,49.96166008,9.400939941,0.059288538
2190,-68.48047639,0.313380282,-1.132042254,64795.7778,0.24471831,0.139084507,0.302816901,62.94947183,4.454284668,0.038732394
2191,-11.17577761,0.333333333,-0.280952381,34910.0251,0.13968254,0.117460317,0.40952381,30.86130159,4.979187012,0.076190476
2192,30.51471874,0.433628319,-0.913274336,114703.947,0.062930187,0.103244838,0.400196657,67.73716814,9.801696777,0.045231072
2193,0.878834799,0.221556886,-0.334730539,18606.112,0.143712575,0.173652695,0.461077844,44.23592814,7.921569824,0.071856287
2194,-5.868292324,0.3125,-0.278409091,19451.7092,0.119318182,0.125,0.443181818,24.36079545,5.584289551,0.0625
2195,-6.047056377,0.28342246,0.353475936,63068.1466,0.078431373,0.076648841,0.561497326,27.03836007,5.555358887,0.156862745
2196,11.19330047,0.44516129,-0.870107527,50321.0303,0.096774194,0.137634409,0.320430108,36.46774194,9.309875488,0.032258065
2197,14.66592475,0.322259136,0.010963455,32748.5022,0.069767442,0.126245847,0.481727575,26.81461794,9.811340332,0.112956811
2198,-15.25558325,0.295971979,-0.132574431,60192.9011,0.147110333,0.124343257,0.432574431,36.23677758,5.051818848,0.038528897
2199,-6.391926401,0.291666667,-0.347222222,24262.0589,0.152777778,0.12962963,0.425925926,27.65416667,5.039001465,0.092592593
2200,1.84365636,0.221153846,-1.173076923,12541.3528,0.201923077,0.259615385,0.317307692,56.27596154,8.32232666,0.057692308
2201,-14.65815272,0.27982327,-0.188365243,77422.7318,0.126656848,0.134020619,0.459499264,41.96527246,5.768249512,0.094256259
2202,-6.961752741,0.378109453,-0.785572139,67970.6275,0.11774461,0.150912106,0.353233831,53.68542289,6.356994629,0.07960199
2203,-10.83901147,0.268698061,-0.459556787,39889.6615,0.146814404,0.135734072,0.448753463,55.5265928,5.254821777,0.066481994
2204,32.31547269,0.350404313,-0.962264151,41671.7648,0.102425876,0.212938005,0.334231806,54.96091644,10.46490479,0.037735849
2205,-0.354923075,0.265625,-0.46796875,14604.6597,0.15625,0.171875,0.40625,48.00546875,6.718688965,0.078125
2206,0.779366635,0.255813953,-0.879651163,19718.2174,0.180232558,0.203488372,0.360465116,31.00755814,7.733825684,0.069767442
2207,-36.31112916,0.291666667,-0.335658915,118883.3643,0.141472868,0.118217054,0.448643411,45.4727907,4.967590332,0.115310078
2208,-23.06478283,0.238235294,-0.072647059,39033.0184,0.170588235,0.114705882,0.476470588,43.59476471,4.636291504,0.120588235
2209,-8.788520808,0.311377246,-0.39011976,37807.2233,0.122754491,0.119760479,0.446107784,38.71497006,5.387145996,0.080838323
2210,-18.09220874,0.281437126,-0.483832335,18904.9319,0.221556886,0.119760479,0.377245509,31.31676647,4.335876465,0.05988024
2211,16.09426139,0.282967033,-0.412637363,41261.259,0.123626374,0.186813187,0.406593407,25.59807692,9.468566895,0.068681319
2212,-4.67726485,0.364864865,-0.24,40779.3526,0.094594595,0.108108108,0.432432432,28.11675676,6.04107666,0.097297297
2213,-30.35674504,0.313461538,-0.275192308,58347.3734,0.151923077,0.117307692,0.417307692,50.89080769,4.821594238,0.078846154
2214,3.048655083,0.320512821,0.232783883,60598.8763,0.078754579,0.097069597,0.503663004,36.19981685,8.209899902,0.117216117
2215,6.721836769,0.2039801,-1.173134328,24016.1699,0.2039801,0.248756219,0.343283582,59.49502488,9.313781738,0.054726368
2216,-0.547718017,0.298611111,-0.345138889,16288.3362,0.090277778,0.159722222,0.451388889,73.59930556,6.823547363,0.090277778
2217,-11.32224295,0.311614731,-0.199291785,79937.2652,0.120396601,0.123229462,0.444759207,44.64107649,5.731750488,0.086402266
2218,-29.83634101,0.402621723,-0.192509363,58407.7907,0.116104869,0.073033708,0.4082397,31.44569288,4.441589355,0.099250936
2219,12.82741073,0.261146497,-0.038216561,17504.5387,0.070063694,0.178343949,0.49044586,41.8477707,10.11712646,0.050955414
2220,-12.23379717,0.300813008,-0.233333333,13623.0489,0.178861789,0.081300813,0.43902439,26.07723577,4.182312012,0.081300813
2221,-23.99615162,0.281207133,0.03648834,82979.7621,0.128943759,0.117969822,0.471879287,39.54718793,5.191711426,0.080932785
2222,8.996472247,0.256578947,0.308552632,16750.6512,0.046052632,0.144736842,0.552631579,41.88092105,9.665710449,0.105263158
2223,11.60522012,0.38172043,-1.19516129,21047.211,0.129032258,0.198924731,0.290322581,56.34354839,9.859069824,0.043010753
2224,-29.03033725,0.267581475,-0.779759863,68332.8127,0.192109777,0.166380789,0.373927959,42.38044597,5.086120605,0.087478559
2225,-8.185388617,0.356302521,-0.61092437,65871.5781,0.124369748,0.134453782,0.38487395,45.30842017,5.968444824,0.072268908
2226,-5.008081063,0.328089888,-0.198876404,50962.6572,0.112359551,0.114606742,0.44494382,44.57305618,5.82598877,0.11011236
2227,4.532947965,0.306666667,-0.838666667,17204.4522,0.14,0.173333333,0.38,55.156,9.32208252,0.08
2228,17.27912448,0.274193548,-0.546505376,43088.1745,0.112903226,0.182795699,0.430107527,42.13682796,9.597351074,0.102150538
2229,-48.66752765,0.34795764,-1.034493192,76967.2271,0.183055976,0.136157337,0.332829047,49.37959153,4.747253418,0.084720121
2230,-1.117513765,0.302419355,-0.462096774,55706.4479,0.120967742,0.149193548,0.427419355,47.48449597,6.768737793,0.094758065
2231,13.86426204,0.292307692,-1.453333333,23063.6762,0.153846154,0.246153846,0.307692308,44.96820513,9.649353027,0.061538462
2232,4.793552323,0.339130435,-0.370144928,38675.8685,0.113043478,0.139130435,0.408695652,42.27971014,8.571716309,0.063768116
2233,20.39012597,0.316568047,-0.612130178,37950.8342,0.097633136,0.186390533,0.399408284,40.31245562,9.891906738,0.065088757
2234,-2.457763391,0.351230425,-0.845637584,51023.0307,0.140939597,0.158836689,0.348993289,50.77185682,6.453308105,0.07606264
2235,11.43379358,0.324022346,-1.24972067,41493.8835,0.156424581,0.215083799,0.304469274,60.19162011,9.410827637,0.041899441
2236,-60.44462076,0.316793893,-0.512468193,90056.2374,0.155216285,0.091603053,0.436386768,36.49881679,4.40411377,0.13740458
2237,12.39731552,0.297468354,-0.354113924,36056.0322,0.101265823,0.170886076,0.430379747,37.11708861,9.683166504,0.085443038
2238,-12.32586643,0.263888889,-0.019444444,15596.51,0.1875,0.118055556,0.430555556,37.11041667,4.546081543,0.027777778
2239,9.836843325,0.294117647,-0.330252101,13724.8516,0.067226891,0.18487395,0.453781513,27.16806723,9.909973145,0.100840336
2240,-15.07481655,0.207048458,-0.416299559,26922.5615,0.202643172,0.154185022,0.436123348,69.78678414,4.824035645,0.070484581
2241,0.660160144,0.258928571,0.84375,12812.2369,0.080357143,0.107142857,0.553571429,25.11875,7.749938965,0.098214286
2242,-19.82520415,0.315181518,-0.127722772,67861.3448,0.112211221,0.108910891,0.46369637,34.95960396,5.339416504,0.099009901
2243,-8.10570066,0.25,-0.268421053,34066.4465,0.151315789,0.138157895,0.460526316,20.875,5.26776123,0.088815789
2244,1.077696729,0.27486911,-0.320942408,90403.0462,0.130890052,0.146596859,0.447643979,41.45251309,7.444030762,0.116492147
2245,4.984807445,0.288300836,-0.160445682,82164.0296,0.114206128,0.143454039,0.454038997,44.07438719,8.307312012,0.090529248
2246,29.95673334,0.216931217,-1.055026455,21921.0531,0.105820106,0.291005291,0.386243386,46.4037037,11.17938232,0.052910053
2247,9.500738461,0.236220472,-0.327559055,14183.3678,0.102362205,0.181102362,0.480314961,23.58582677,9.722351074,0.078740157
2248,12.22498647,0.304750869,-1.166859791,99843.3299,0.157589803,0.191193511,0.346465817,51.77326767,8.88482666,0.073001159
2249,-11.72933169,0.3,-0.68030303,38433.1901,0.16969697,0.157575758,0.372727273,53.49060606,5.304626465,0.057575758
2250,-2.096760595,0.347222222,-0.093055556,23263.0683,0.101851852,0.115740741,0.435185185,17.99865741,6.197937012,0.087962963
2251,-4.334281515,0.237903226,0.838709677,27898.1922,0.072580645,0.064516129,0.625,31.6375,5.168884277,0.116935484
2252,4.109422021,0.271084337,-0.421385542,38077.4008,0.123493976,0.156626506,0.448795181,36.82807229,8.610290527,0.096385542
2253,-8.898289811,0.43452381,-1.040674603,56957.4503,0.113095238,0.107142857,0.345238095,68.07380952,5.392883301,0.069444444
2254,-1.038620738,0.262008734,-0.33930131,26404.0019,0.11790393,0.135371179,0.484716157,41,6.527038574,0.104803493
2255,-7.508649595,0.286153846,-0.585538462,37954.2131,0.141538462,0.150769231,0.421538462,43.91110769,5.808166504,0.132307692
2256,1.208939384,0.350053362,-0.539701174,106198.6958,0.108858058,0.130202775,0.410885806,49.92177161,7.266418457,0.088580576
2257,6.78551335,0.33492823,0.053588517,23296.9933,0.066985646,0.119617225,0.4784689,33.59143541,9.08404541,0.071770335
2258,-16.03700485,0.266497462,-0.235025381,44887.638,0.149746193,0.121827411,0.461928934,34.76880711,4.891540527,0.116751269
2259,-1.051973723,0.439393939,-0.078787879,13831.0745,0.068181818,0.098484848,0.393939394,23.71060606,6.489318848,0.083333333
2260,-5.769407306,0.262126866,-0.471641791,121671.306,0.141791045,0.152985075,0.443097015,37.6991791,6.340759277,0.097014925
2261,-26.69170862,0.284369115,-0.196233522,57915.5157,0.156308851,0.120527307,0.438794727,36.69755179,4.827697754,0.065913371
2262,-24.02435955,0.293814433,-0.680927835,21954.8117,0.195876289,0.097938144,0.412371134,51.33613402,4.23223877,0.108247423
2263,-10.71467976,0.338624339,-0.512698413,43059.8594,0.134920635,0.12962963,0.396825397,48.58179894,5.34979248,0.079365079
